"","ID","URL","Title","body","Country","Group","Protest","Protest_Type","Discrim","Discrim_Type"
"600",NA,"","","NULL","","",NA,NA,NA,NA
"601",NA,"","","NULL","","",NA,NA,NA,NA
"602",NA,"","","NULL","","",NA,NA,NA,NA
"603",NA,"","","NULL","","",NA,NA,NA,NA
"604",NA,"","","NULL","","",NA,NA,NA,NA
"605",NA,"","","NULL","","",NA,NA,NA,NA
"606",NA,"","","NULL","","",NA,NA,NA,NA
"607",NA,"","","NULL","","",NA,NA,NA,NA
"608",NA,"","","NULL","","",NA,NA,NA,NA
"609",NA,"","","NULL","","",NA,NA,NA,NA
"610",NA,"","","NULL","","",NA,NA,NA,NA
"611",NA,"","","NULL","","",NA,NA,NA,NA
"612",NA,"","","NULL","","",NA,NA,NA,NA
"613",NA,"","","NULL","","",NA,NA,NA,NA
"614",NA,"","","NULL","","",NA,NA,NA,NA
"615",NA,"","","NULL","","",NA,NA,NA,NA
"616",NA,"","","NULL","","",NA,NA,NA,NA
"617",NA,"","","NULL","","",NA,NA,NA,NA
"618",NA,"","","NULL","","",NA,NA,NA,NA
"619",NA,"","","NULL","","",NA,NA,NA,NA
"620",NA,"","","NULL","","",NA,NA,NA,NA
"621",NA,"","","NULL","","",NA,NA,NA,NA
"622",NA,"","","NULL","","",NA,NA,NA,NA
"623",NA,"","","NULL","","",NA,NA,NA,NA
"624",NA,"","","NULL","","",NA,NA,NA,NA
"625",NA,"","","NULL","","",NA,NA,NA,NA
"626",NA,"","","NULL","","",NA,NA,NA,NA
"627",NA,"","","NULL","","",NA,NA,NA,NA
"628",NA,"","","NULL","","",NA,NA,NA,NA
"629",NA,"","","NULL","","",NA,NA,NA,NA
"630",NA,"","","NULL","","",NA,NA,NA,NA
"631",NA,"","","NULL","","",NA,NA,NA,NA
"632",NA,"","","NULL","","",NA,NA,NA,NA
"633",NA,"","","NULL","","",NA,NA,NA,NA
"634",NA,"","","NULL","","",NA,NA,NA,NA
"635",NA,"","","NULL","","",NA,NA,NA,NA
"636",NA,"","","NULL","","",NA,NA,NA,NA
"637",NA,"","","NULL","","",NA,NA,NA,NA
"638",NA,"","","NULL","","",NA,NA,NA,NA
"639",NA,"","","NULL","","",NA,NA,NA,NA
"640",NA,"","","NULL","","",NA,NA,NA,NA
"641",NA,"","","NULL","","",NA,NA,NA,NA
"642",NA,"","","NULL","","",NA,NA,NA,NA
"643",NA,"","","NULL","","",NA,NA,NA,NA
"644",NA,"","","NULL","","",NA,NA,NA,NA
"645",NA,"","","NULL","","",NA,NA,NA,NA
"646",NA,"","","NULL","","",NA,NA,NA,NA
"647",NA,"","","NULL","","",NA,NA,NA,NA
"648",NA,"","","NULL","","",NA,NA,NA,NA
"649",NA,"","","NULL","","",NA,NA,NA,NA
"650",NA,"","","NULL","","",NA,NA,NA,NA
"651",NA,"","","NULL","","",NA,NA,NA,NA
"652",NA,"","","NULL","","",NA,NA,NA,NA
"653",NA,"","","NULL","","",NA,NA,NA,NA
"654",NA,"","","NULL","","",NA,NA,NA,NA
"655",NA,"","","NULL","","",NA,NA,NA,NA
"656",NA,"","","NULL","","",NA,NA,NA,NA
"657",NA,"","","NULL","","",NA,NA,NA,NA
"658",NA,"","","NULL","","",NA,NA,NA,NA
"659",NA,"","","NULL","","",NA,NA,NA,NA
"660",NA,"","","NULL","","",NA,NA,NA,NA
"661",NA,"","","NULL","","",NA,NA,NA,NA
"662",NA,"","","NULL","","",NA,NA,NA,NA
"663",NA,"","","NULL","","",NA,NA,NA,NA
"664",NA,"","","NULL","","",NA,NA,NA,NA
"665",NA,"","","NULL","","",NA,NA,NA,NA
"666",NA,"","","NULL","","",NA,NA,NA,NA
"667",NA,"","","NULL","","",NA,NA,NA,NA
"668",NA,"","","NULL","","",NA,NA,NA,NA
"669",NA,"","","NULL","","",NA,NA,NA,NA
"670",NA,"","","NULL","","",NA,NA,NA,NA
"671",NA,"","","NULL","","",NA,NA,NA,NA
"672",NA,"","","NULL","","",NA,NA,NA,NA
"673",NA,"","","NULL","","",NA,NA,NA,NA
"674",NA,"","","NULL","","",NA,NA,NA,NA
"675",NA,"","","NULL","","",NA,NA,NA,NA
"676",NA,"","","NULL","","",NA,NA,NA,NA
"677",NA,"","","NULL","","",NA,NA,NA,NA
"678",NA,"","","NULL","","",NA,NA,NA,NA
"679",NA,"","","NULL","","",NA,NA,NA,NA
"680",NA,"","","NULL","","",NA,NA,NA,NA
"681",NA,"","","NULL","","",NA,NA,NA,NA
"682",NA,"","","NULL","","",NA,NA,NA,NA
"683",NA,"","","NULL","","",NA,NA,NA,NA
"684",NA,"","","NULL","","",NA,NA,NA,NA
"685",NA,"","","NULL","","",NA,NA,NA,NA
"686",NA,"","","NULL","","",NA,NA,NA,NA
"687",NA,"","","NULL","","",NA,NA,NA,NA
"688",NA,"","","NULL","","",NA,NA,NA,NA
"689",NA,"","","NULL","","",NA,NA,NA,NA
"690",NA,"","","NULL","","",NA,NA,NA,NA
"691",NA,"","","NULL","","",NA,NA,NA,NA
"692",NA,"","","NULL","","",NA,NA,NA,NA
"693",NA,"","","NULL","","",NA,NA,NA,NA
"694",NA,"","","NULL","","",NA,NA,NA,NA
"695",NA,"","","NULL","","",NA,NA,NA,NA
"696",NA,"","","NULL","","",NA,NA,NA,NA
"697",NA,"","","NULL","","",NA,NA,NA,NA
"698",NA,"","","NULL","","",NA,NA,NA,NA
"699",NA,"","","NULL","","",NA,NA,NA,NA
"700",NA,"","","NULL","","",NA,NA,NA,NA
"701",NA,"","","NULL","","",NA,NA,NA,NA
"702",NA,"","","NULL","","",NA,NA,NA,NA
"703",NA,"","","NULL","","",NA,NA,NA,NA
"704",NA,"","","NULL","","",NA,NA,NA,NA
"705",NA,"","","NULL","","",NA,NA,NA,NA
"706",NA,"","","NULL","","",NA,NA,NA,NA
"707",NA,"","","NULL","","",NA,NA,NA,NA
"708",NA,"","","NULL","","",NA,NA,NA,NA
"709",NA,"","","NULL","","",NA,NA,NA,NA
"710",NA,"","","NULL","","",NA,NA,NA,NA
"711",NA,"","","NULL","","",NA,NA,NA,NA
"712",NA,"","","NULL","","",NA,NA,NA,NA
"713",NA,"","","NULL","","",NA,NA,NA,NA
"714",NA,"","","NULL","","",NA,NA,NA,NA
"715",NA,"","","NULL","","",NA,NA,NA,NA
"716",NA,"","","NULL","","",NA,NA,NA,NA
"717",NA,"","","NULL","","",NA,NA,NA,NA
"718",NA,"","","NULL","","",NA,NA,NA,NA
"719",NA,"","","NULL","","",NA,NA,NA,NA
"720",NA,"","","NULL","","",NA,NA,NA,NA
"721",NA,"","","NULL","","",NA,NA,NA,NA
"722",NA,"","","NULL","","",NA,NA,NA,NA
"723",NA,"","","NULL","","",NA,NA,NA,NA
"724",NA,"","","NULL","","",NA,NA,NA,NA
"725",NA,"","","NULL","","",NA,NA,NA,NA
"726",NA,"","","NULL","","",NA,NA,NA,NA
"727",NA,"","","NULL","","",NA,NA,NA,NA
"728",NA,"","","NULL","","",NA,NA,NA,NA
"729",NA,"","","NULL","","",NA,NA,NA,NA
"730",NA,"","","NULL","","",NA,NA,NA,NA
"731",NA,"","","NULL","","",NA,NA,NA,NA
"732",NA,"","","NULL","","",NA,NA,NA,NA
"733",NA,"","","NULL","","",NA,NA,NA,NA
"734",NA,"","","NULL","","",NA,NA,NA,NA
"735",NA,"","","NULL","","",NA,NA,NA,NA
"736",NA,"","","NULL","","",NA,NA,NA,NA
"737",NA,"","","NULL","","",NA,NA,NA,NA
"738",NA,"","","NULL","","",NA,NA,NA,NA
"739",NA,"","","NULL","","",NA,NA,NA,NA
"740",NA,"","","NULL","","",NA,NA,NA,NA
"741",NA,"","","NULL","","",NA,NA,NA,NA
"742",NA,"","","NULL","","",NA,NA,NA,NA
"743",NA,"","","NULL","","",NA,NA,NA,NA
"744",NA,"","","NULL","","",NA,NA,NA,NA
"745",NA,"","","NULL","","",NA,NA,NA,NA
"746",NA,"","","NULL","","",NA,NA,NA,NA
"747",NA,"","","NULL","","",NA,NA,NA,NA
"748",NA,"","","NULL","","",NA,NA,NA,NA
"749",NA,"","","NULL","","",NA,NA,NA,NA
"750",NA,"","","NULL","","",NA,NA,NA,NA
"751",NA,"","","NULL","","",NA,NA,NA,NA
"752",NA,"","","NULL","","",NA,NA,NA,NA
"753",NA,"","","NULL","","",NA,NA,NA,NA
"754",NA,"","","NULL","","",NA,NA,NA,NA
"755",NA,"","","NULL","","",NA,NA,NA,NA
"756",NA,"","","NULL","","",NA,NA,NA,NA
"757",NA,"","","NULL","","",NA,NA,NA,NA
"758",NA,"","","NULL","","",NA,NA,NA,NA
"759",NA,"","","NULL","","",NA,NA,NA,NA
"760",NA,"","","NULL","","",NA,NA,NA,NA
"761",NA,"","","NULL","","",NA,NA,NA,NA
"762",NA,"","","NULL","","",NA,NA,NA,NA
"763",NA,"","","NULL","","",NA,NA,NA,NA
"764",NA,"","","NULL","","",NA,NA,NA,NA
"765",NA,"","","NULL","","",NA,NA,NA,NA
"766",NA,"","","NULL","","",NA,NA,NA,NA
"767",NA,"","","NULL","","",NA,NA,NA,NA
"768",NA,"","","NULL","","",NA,NA,NA,NA
"769",NA,"","","NULL","","",NA,NA,NA,NA
"770",NA,"","","NULL","","",NA,NA,NA,NA
"771",NA,"","","NULL","","",NA,NA,NA,NA
"772",NA,"","","NULL","","",NA,NA,NA,NA
"773",NA,"","","NULL","","",NA,NA,NA,NA
"774",NA,"","","NULL","","",NA,NA,NA,NA
"775",NA,"","","NULL","","",NA,NA,NA,NA
"776",NA,"","","NULL","","",NA,NA,NA,NA
"777",NA,"","","NULL","","",NA,NA,NA,NA
"778",NA,"","","NULL","","",NA,NA,NA,NA
"779",NA,"","","NULL","","",NA,NA,NA,NA
"780",NA,"","","NULL","","",NA,NA,NA,NA
"781",NA,"","","NULL","","",NA,NA,NA,NA
"782",NA,"","","NULL","","",NA,NA,NA,NA
"783",NA,"","","NULL","","",NA,NA,NA,NA
"784",NA,"","","NULL","","",NA,NA,NA,NA
"785",NA,"","","NULL","","",NA,NA,NA,NA
"786",NA,"","","NULL","","",NA,NA,NA,NA
"787",NA,"","","NULL","","",NA,NA,NA,NA
"788",NA,"","","NULL","","",NA,NA,NA,NA
"789",NA,"","","NULL","","",NA,NA,NA,NA
"790",NA,"","","NULL","","",NA,NA,NA,NA
"791",NA,"","","NULL","","",NA,NA,NA,NA
"792",NA,"","","NULL","","",NA,NA,NA,NA
"793",NA,"","","NULL","","",NA,NA,NA,NA
"794",NA,"","","NULL","","",NA,NA,NA,NA
"795",NA,"","","NULL","","",NA,NA,NA,NA
"796",NA,"","","NULL","","",NA,NA,NA,NA
"797",NA,"","","NULL","","",NA,NA,NA,NA
"798",NA,"","","NULL","","",NA,NA,NA,NA
"799",NA,"","","NULL","","",NA,NA,NA,NA
"800",NA,"","","NULL","","",NA,NA,NA,NA
"801",NA,"","","NULL","","",NA,NA,NA,NA
"802",NA,"","","NULL","","",NA,NA,NA,NA
"803",NA,"","","NULL","","",NA,NA,NA,NA
"804",NA,"","","NULL","","",NA,NA,NA,NA
"805",NA,"","","NULL","","",NA,NA,NA,NA
"806",NA,"","","NULL","","",NA,NA,NA,NA
"807",NA,"","","NULL","","",NA,NA,NA,NA
"808",NA,"","","NULL","","",NA,NA,NA,NA
"809",NA,"","","NULL","","",NA,NA,NA,NA
"810",NA,"","","NULL","","",NA,NA,NA,NA
"811",NA,"","","NULL","","",NA,NA,NA,NA
"812",NA,"","","NULL","","",NA,NA,NA,NA
"813",NA,"","","NULL","","",NA,NA,NA,NA
"814",NA,"","","NULL","","",NA,NA,NA,NA
"815",NA,"","","NULL","","",NA,NA,NA,NA
"816",NA,"","","NULL","","",NA,NA,NA,NA
"817",NA,"","","NULL","","",NA,NA,NA,NA
"818",NA,"","","NULL","","",NA,NA,NA,NA
"819",NA,"","","NULL","","",NA,NA,NA,NA
"820",NA,"","","NULL","","",NA,NA,NA,NA
"821",NA,"","","NULL","","",NA,NA,NA,NA
"822",NA,"","","NULL","","",NA,NA,NA,NA
"823",NA,"","","NULL","","",NA,NA,NA,NA
"824",NA,"","","NULL","","",NA,NA,NA,NA
"825",NA,"","","NULL","","",NA,NA,NA,NA
"826",NA,"","","NULL","","",NA,NA,NA,NA
"827",NA,"","","NULL","","",NA,NA,NA,NA
"828",NA,"","","NULL","","",NA,NA,NA,NA
"829",NA,"","","NULL","","",NA,NA,NA,NA
"830",NA,"","","NULL","","",NA,NA,NA,NA
"831",NA,"","","NULL","","",NA,NA,NA,NA
"832",NA,"","","NULL","","",NA,NA,NA,NA
"833",NA,"","","NULL","","",NA,NA,NA,NA
"834",NA,"","","NULL","","",NA,NA,NA,NA
"835",NA,"","","NULL","","",NA,NA,NA,NA
"836",NA,"","","NULL","","",NA,NA,NA,NA
"837",NA,"","","NULL","","",NA,NA,NA,NA
"838",NA,"","","NULL","","",NA,NA,NA,NA
"839",NA,"","","NULL","","",NA,NA,NA,NA
"840",NA,"","","NULL","","",NA,NA,NA,NA
"841",NA,"","","NULL","","",NA,NA,NA,NA
"842",NA,"","","NULL","","",NA,NA,NA,NA
"843",NA,"","","NULL","","",NA,NA,NA,NA
"844",NA,"","","NULL","","",NA,NA,NA,NA
"845",NA,"","","NULL","","",NA,NA,NA,NA
"846",NA,"","","NULL","","",NA,NA,NA,NA
"847",NA,"","","NULL","","",NA,NA,NA,NA
"848",NA,"","","NULL","","",NA,NA,NA,NA
"849",NA,"","","NULL","","",NA,NA,NA,NA
"850",NA,"","","NULL","","",NA,NA,NA,NA
"851",NA,"","","NULL","","",NA,NA,NA,NA
"852",NA,"","","NULL","","",NA,NA,NA,NA
"853",NA,"","","NULL","","",NA,NA,NA,NA
"854",NA,"","","NULL","","",NA,NA,NA,NA
"855",NA,"","","NULL","","",NA,NA,NA,NA
"856",NA,"","","NULL","","",NA,NA,NA,NA
"857",NA,"","","NULL","","",NA,NA,NA,NA
"858",NA,"","","NULL","","",NA,NA,NA,NA
"859",NA,"","","NULL","","",NA,NA,NA,NA
"860",NA,"","","NULL","","",NA,NA,NA,NA
"861",NA,"","","NULL","","",NA,NA,NA,NA
"862",NA,"","","NULL","","",NA,NA,NA,NA
"863",NA,"","","NULL","","",NA,NA,NA,NA
"864",NA,"","","NULL","","",NA,NA,NA,NA
"865",NA,"","","NULL","","",NA,NA,NA,NA
"866",NA,"","","NULL","","",NA,NA,NA,NA
"867",NA,"","","NULL","","",NA,NA,NA,NA
"868",NA,"","","NULL","","",NA,NA,NA,NA
"869",NA,"","","NULL","","",NA,NA,NA,NA
"870",NA,"","","NULL","","",NA,NA,NA,NA
"871",NA,"","","NULL","","",NA,NA,NA,NA
"872",NA,"","","NULL","","",NA,NA,NA,NA
"873",NA,"","","NULL","","",NA,NA,NA,NA
"874",NA,"","","NULL","","",NA,NA,NA,NA
"875",NA,"","","NULL","","",NA,NA,NA,NA
"876",NA,"","","NULL","","",NA,NA,NA,NA
"877",NA,"","","NULL","","",NA,NA,NA,NA
"878",NA,"","","NULL","","",NA,NA,NA,NA
"879",NA,"","","NULL","","",NA,NA,NA,NA
"880",NA,"","","NULL","","",NA,NA,NA,NA
"881",NA,"","","NULL","","",NA,NA,NA,NA
"882",NA,"","","NULL","","",NA,NA,NA,NA
"883",NA,"","","NULL","","",NA,NA,NA,NA
"884",NA,"","","NULL","","",NA,NA,NA,NA
"885",NA,"","","NULL","","",NA,NA,NA,NA
"886",NA,"","","NULL","","",NA,NA,NA,NA
"887",NA,"","","NULL","","",NA,NA,NA,NA
"888",NA,"","","NULL","","",NA,NA,NA,NA
"889",NA,"","","NULL","","",NA,NA,NA,NA
"890",NA,"","","NULL","","",NA,NA,NA,NA
"891",NA,"","","NULL","","",NA,NA,NA,NA
"892",NA,"","","NULL","","",NA,NA,NA,NA
"893",NA,"","","NULL","","",NA,NA,NA,NA
"894",NA,"","","NULL","","",NA,NA,NA,NA
"895",NA,"","","NULL","","",NA,NA,NA,NA
"896",NA,"","","NULL","","",NA,NA,NA,NA
"897",NA,"","","NULL","","",NA,NA,NA,NA
"898",NA,"","","NULL","","",NA,NA,NA,NA
"899",NA,"","","NULL","","",NA,NA,NA,NA
"900",NA,"","","NULL","","",NA,NA,NA,NA
"901",NA,"","","NULL","","",NA,NA,NA,NA
"902",NA,"","","NULL","","",NA,NA,NA,NA
"903",NA,"","","NULL","","",NA,NA,NA,NA
"904",NA,"","","NULL","","",NA,NA,NA,NA
"905",NA,"","","NULL","","",NA,NA,NA,NA
"906",NA,"","","NULL","","",NA,NA,NA,NA
"907",NA,"","","NULL","","",NA,NA,NA,NA
"908",NA,"","","NULL","","",NA,NA,NA,NA
"909",NA,"","","NULL","","",NA,NA,NA,NA
"910",NA,"","","NULL","","",NA,NA,NA,NA
"911",NA,"","","NULL","","",NA,NA,NA,NA
"912",NA,"","","NULL","","",NA,NA,NA,NA
"913",NA,"","","NULL","","",NA,NA,NA,NA
"914",NA,"","","NULL","","",NA,NA,NA,NA
"915",NA,"","","NULL","","",NA,NA,NA,NA
"916",NA,"","","NULL","","",NA,NA,NA,NA
"917",NA,"","","NULL","","",NA,NA,NA,NA
"918",NA,"","","NULL","","",NA,NA,NA,NA
"919",NA,"","","NULL","","",NA,NA,NA,NA
"920",NA,"","","NULL","","",NA,NA,NA,NA
"921",NA,"","","NULL","","",NA,NA,NA,NA
"922",NA,"","","NULL","","",NA,NA,NA,NA
"923",NA,"","","NULL","","",NA,NA,NA,NA
"924",NA,"","","NULL","","",NA,NA,NA,NA
"925",NA,"","","NULL","","",NA,NA,NA,NA
"926",NA,"","","NULL","","",NA,NA,NA,NA
"927",NA,"","","NULL","","",NA,NA,NA,NA
"928",NA,"","","NULL","","",NA,NA,NA,NA
"929",NA,"","","NULL","","",NA,NA,NA,NA
"930",NA,"","","NULL","","",NA,NA,NA,NA
"931",NA,"","","NULL","","",NA,NA,NA,NA
"932",NA,"","","NULL","","",NA,NA,NA,NA
"933",NA,"","","NULL","","",NA,NA,NA,NA
"934",NA,"","","NULL","","",NA,NA,NA,NA
"935",NA,"","","NULL","","",NA,NA,NA,NA
"936",NA,"","","NULL","","",NA,NA,NA,NA
"937",NA,"","","NULL","","",NA,NA,NA,NA
"938",NA,"","","NULL","","",NA,NA,NA,NA
"939",NA,"","","NULL","","",NA,NA,NA,NA
"940",NA,"","","NULL","","",NA,NA,NA,NA
"941",NA,"","","NULL","","",NA,NA,NA,NA
"942",NA,"","","NULL","","",NA,NA,NA,NA
"943",NA,"","","NULL","","",NA,NA,NA,NA
"944",NA,"","","NULL","","",NA,NA,NA,NA
"945",NA,"","","NULL","","",NA,NA,NA,NA
"946",NA,"","","NULL","","",NA,NA,NA,NA
"947",NA,"","","NULL","","",NA,NA,NA,NA
"948",NA,"","","NULL","","",NA,NA,NA,NA
"949",NA,"","","NULL","","",NA,NA,NA,NA
"950",NA,"","","NULL","","",NA,NA,NA,NA
"951",NA,"","","NULL","","",NA,NA,NA,NA
"952",NA,"","","NULL","","",NA,NA,NA,NA
"953",NA,"","","NULL","","",NA,NA,NA,NA
"954",NA,"","","NULL","","",NA,NA,NA,NA
"955",NA,"","","NULL","","",NA,NA,NA,NA
"956",NA,"","","NULL","","",NA,NA,NA,NA
"957",NA,"","","NULL","","",NA,NA,NA,NA
"958",NA,"","","NULL","","",NA,NA,NA,NA
"959",NA,"","","NULL","","",NA,NA,NA,NA
"960",NA,"","","NULL","","",NA,NA,NA,NA
"961",NA,"","","NULL","","",NA,NA,NA,NA
"962",NA,"","","NULL","","",NA,NA,NA,NA
"963",NA,"","","NULL","","",NA,NA,NA,NA
"964",NA,"","","NULL","","",NA,NA,NA,NA
"965",NA,"","","NULL","","",NA,NA,NA,NA
"966",NA,"","","NULL","","",NA,NA,NA,NA
"967",NA,"","","NULL","","",NA,NA,NA,NA
"968",NA,"","","NULL","","",NA,NA,NA,NA
"969",NA,"","","NULL","","",NA,NA,NA,NA
"970",NA,"","","NULL","","",NA,NA,NA,NA
"971",NA,"","","NULL","","",NA,NA,NA,NA
"972",NA,"","","NULL","","",NA,NA,NA,NA
"973",NA,"","","NULL","","",NA,NA,NA,NA
"974",NA,"","","NULL","","",NA,NA,NA,NA
"975",NA,"","","NULL","","",NA,NA,NA,NA
"976",NA,"","","NULL","","",NA,NA,NA,NA
"977",NA,"","","NULL","","",NA,NA,NA,NA
"978",NA,"","","NULL","","",NA,NA,NA,NA
"979",NA,"","","NULL","","",NA,NA,NA,NA
"980",NA,"","","NULL","","",NA,NA,NA,NA
"981",NA,"","","NULL","","",NA,NA,NA,NA
"982",NA,"","","NULL","","",NA,NA,NA,NA
"983",NA,"","","NULL","","",NA,NA,NA,NA
"984",NA,"","","NULL","","",NA,NA,NA,NA
"985",NA,"","","NULL","","",NA,NA,NA,NA
"986",NA,"","","NULL","","",NA,NA,NA,NA
"987",NA,"","","NULL","","",NA,NA,NA,NA
"988",NA,"","","NULL","","",NA,NA,NA,NA
"989",NA,"","","NULL","","",NA,NA,NA,NA
"990",NA,"","","NULL","","",NA,NA,NA,NA
"991",NA,"","","NULL","","",NA,NA,NA,NA
"992",NA,"","","NULL","","",NA,NA,NA,NA
"993",NA,"","","NULL","","",NA,NA,NA,NA
"994",NA,"","","NULL","","",NA,NA,NA,NA
"995",NA,"","","NULL","","",NA,NA,NA,NA
"996",NA,"","","NULL","","",NA,NA,NA,NA
"997",NA,"","","NULL","","",NA,NA,NA,NA
"998",NA,"","","NULL","","",NA,NA,NA,NA
"999",NA,"","","NULL","","",NA,NA,NA,NA
