"","ID","URL","Title","body","Country","Group","Protest","Protest_Type","Discrim","Discrim_Type"
"230",978,"https://www.skynews.com.au/details/_6154280808001","US engages in the same 'sci-fi fantasy conspiracies' as the Chinese | Sky News Australia","NULL","none","none",0,0,0,0
"231",979,"https://www.quora.com/How-should-countries-like-Australia-deal-with-the-increasing-risk-of-doing-business-with-the-Chinese-government-s-economic-coercion","How should countries like Australia deal with the increasing risk of doing business with the Chinese governmentâ€™s economic coercion?","NULL","AUS","none",0,0,0,0
"232",981,"http://www.topbuzz.com/a/6823225052985557510?app_id=1106&c=tw&gid=6823225052985557510&impr_id=6823236405162969349&language=en&region=ca&user_id=6642085659925069829","Australia PM says new coronavirus most likely emerged from Chinese wildlife market","NULL","none","none",0,0,0,0
"233",986,"https://www.adelaidenow.com.au/news/national/chinese-newspaper-labels-australia-a-giant-kangaroo-that-serves-as-a-dog-to-the-us/video/c92da00b181a8f22297aee67c09f6e4a","Chinese newspaper labels Australia â€˜a giant kangaroo that serves as a dog to theÂ USâ€™","NULL","AUS","none",0,0,0,0
"234",988,"https://newswires.com.au/share/lithium-australia-to-enter-chinese-ev-battery-supply-chain-20200506","Lithium Australia to enter Chinese EV battery supply chain","","none","none",0,0,0,0
"235",996,"https://www.ngrealnews.com/2020/05/cartoon-in-chinese-media-depicts.html","Cartoon in Chinese media depicts Australia as Americaâ€™s servant","NULL","none","none",0,0,0,0
"236",1004,"https://www.dailytelegraph.com.au/news/national/chinese-newspaper-labels-australia-a-giant-kangaroo-that-serves-as-a-dog-to-the-us/video/c92da00b181a8f22297aee67c09f6e4a","Chinese newspaper labels Australia â€˜a giant kangaroo that serves as a dog to theÂ USâ€™","NULL","AUS","none",0,0,0,0
"237",1011,"https://acechatnews.wordpress.com/2020/05/23/chinese-owned-capilano-honey-bribe-australian-judges-so-they-can-sell-their-fake-imported-honey-in-australia/","Chinese owned Capilano Honey bribe Australian judges so they can sell their fake imported honey in Australia","NULL","none","none",0,0,0,0
"238",1012,"https://wealthy-healthylife.com/?p=17641","Australia PM says new coronavirus most likely emerged from Chinese wildlife market","We are a Real estate agency based in New York City RT @Reuters: Australia PM says new coronavirus most likely emerged from Chinese wildlife market https://t.co/kW0NmHXH8X https://t.co/1d9XKVAPFh Comments are closed.","AUS","none",0,0,0,0
"239",1015,"https://australian-news.site/chinese-investors-could-stop-australias-property-market-from-collapsing/","Chinese Investors Could Stop Australia's Property Market From Collapsing","NULL","none","none",0,0,0,0
"240",1016,"https://www.youtube.com/watch?v=sDu45SFuc44","Just in: â›”ïŽ¥Chinese not allowed to enter supermarket in AUSTRALIA.","","AUS","chinese",0,0,0,0
"241",1024,"https://www.news.com.au/national/direct-propaganda-from-the-chinese-communist-party-once-again-threatens-australia/video/6dfe706addb70fee35eecb54110c81a9","â€˜Direct propagandaâ€™ from the Chinese Communist Party once again threatens Australia","NULL","AUS","none",0,0,0,0
"242",1040,"https://www.theepochtimes.com/mkt_eet/chinese-investment-in-australia-continues-falling-us-holds-top-spot_3345971.html","Chinese Investment in Australia Continues to Decline, US Holds Top Spot","The latest Foreign Investment Review Board (FIRB) annual report recorded that Chinese investment into Australia has continued its downward trend with a 44 percent drop. The United States remains in first place as the largest source for investment in Australia, followed by Canada, Singapore, Japan, and China in fifth. The annual report, published on May 4, showed a decrease of Chinese investment from $23.7 billion (USD $15.5 billion) in the 2017-18 financial year, to $13.1 billion (USD $8.5 billion) in 2018-19. Treasurer Josh Frydenberg wrote in the report that this continued a four-year downward trend that started in 2015-16. “This can be attributed to a range of factors such as China’s internal domestic policy settings including increased scrutiny of outbound investment and stricter capital controls,” he wrote. Since 2016, the Chinese communist regime has introduced progressively tighter restrictions on how much money Chinese people can send overseas. As a result, Chinese investment globally saw a year-on-year decline of 30 percent during 2017-18, according to data from the Organisation for Economic Co-operation and Development. Overall, Australia saw a lift in the total value of proposed investment applications increasing from $67.9 billion (US$44.4 billion) to $231 billion (USD $151.3 billion). The United States consolidated its top spot with approval values rising from $36.5 billion to $58.2 billion over the past financial year. Much of the increase was attributed to Walt Disney Company’s acquisition of Twenty-First Century Fox Inc. Categories of growth include the services sector ($76 billion), commercial real estate ($73 billion), and manufacturing, electricity, and gas ($36.7 billion). The services sector has seen year-on-year growth since 2015-2016, and includes accommodation providers, communications, construction, and health. David Irvine, Chair of the FIRB, wrote in the report that the board would continue scrutinising foreign investment in sensitive assets such as “critical infrastructure” and assets with “large holdings of personal information.” Irvine highlighted the importance of foreign investment in the rare earth mineral sector, but the investment could not be “contrary to the national interest.” On April 24, the FIRB advised Chinese mining firm Yibin Tianyi that its bid to invest in Perth-based AVZ Minerals would be blocked because it was contrary to the national interest and contrary to the growth of Australia’s rare earth sector. Australia and the United States have been working actively to develop rare earth minerals supplies outside of Chinese ownership. Australia’s focus on national security is reflective of global trends where developed nations, including the United States, United Kingdom, and European Union, have all tightened “foreign investment screening on national security grounds.” The report showed that foreign demand for residential real estate has been slowing. In 2017-18, the number of applications was at 10,036 declining to 7,513 in the latest report. The report highlighted several reasons for this decline including foreign investment application fees, stamp duty increases, state taxes, tightening of domestic credit from lenders, and “increased restrictions on capital transfers in home countries.” For Chinese buyers, real estate remained the major channel for investment into Australia, however, there was still a drop from last year going from $12.6 billion to $6 billion this year. Victoria recorded the highest number of approved foreign investment applications at 42 percent, followed by New South Wales and Queensland at 18 percent apiece. Carrie Law, CEO of Juwai.com, an online real estate portal targeting Chinese buyers, told The Australian last year that Melbourne was the most popular city for Chinese buyers and said the dropping Australian dollar made it attractive for foreign buyers. “Chinese buyers make 83 percent more inquiries about acquiring Melbourne property than they do Sydney,” said Law. In 2017, China’s total foreign investment was US$158.29 billion, only behind the United States and Japan, according to the Statistical Bulletin of China’s Outward Foreign Direct Investment, issued by China’s Ministry of Commerce. For years, Chinese conglomerates such as Anbang Insurance and Dalian Wanda Group engaged in major buying sprees across the world. In 2016, Wanda Group made headlines for its purchase of film studio Legendary Entertainment. In Australia, Wanda bought and later sold-off two projects, One Circular Quay in Sydney, and Jewel on the Gold Coast. This widespread buying activity caused China’s foreign exchange reserves to drop dramatically, as most of the funding came from Chinese banks. The Chinese regime responded by clamping down on capital flowing overseas to fund these purchases. This had a flow-on effect across the world, causing real estate prices to drop, notably in international centres popular with Chinese buyers such as New York City, Sydney, and Melbourne.","none","none",0,0,0,0
"243",1043,"https://www.news.com.au/national/cheaper-energy-prices-will-make-australia-competitive-against-chinese-slave-labour/video/d60949035b237c59a6d87dead41601a0","Cheaper energy prices will make Australia competitive against â€˜Chinese slave labourâ€™","NULL","AUS","none",0,0,0,0
"244",1052,"https://www.heraldsun.com.au/news/national/direct-propaganda-from-the-chinese-communist-party-once-again-threatens-australia/video/6dfe706addb70fee35eecb54110c81a9","â€˜Direct propagandaâ€™ from the Chinese Communist Party once again threatensÂ Australia","NULL","AUS","none",0,0,0,0
"245",1056,"https://www.dailymail.co.uk/news/article-8422653/Deeply-troubling-Chinese-firm-Communist-ties-set-build-hydro-power-stations-Australia.html","'Deeply troubling': Chinese firm with Communist ties set to build hydro power stations in Australia","By Alison Bevege For Daily Mail Australia Published: 12:57 EDT, 15 June 2020 | Updated: 23:55 EDT, 14 December 2021  7 View comments  A Chinese firm described as 'trying to hide' its ties to the Chinese Communist Party is set to be given the go ahead to build two hydroelectric power stations in Australia. Goldwind Australia is part of Xinjiang Goldwind Science & Technology Co, the world's largest wind turbine manufacturer, based in Beijing. The company shipped medical supplies to China during the coronavirus outbreak and is now expected to be chosen to build two crucial power stations in the NSW Hunter Valley. Daily Mail Australia understands the WaterNSW hydro-electric projects at Glennies Creek and Glenbawn Dam were deemed not profitable enough by the Australian bidders, with shortlisted companies AGL and Meridian dropping out of the race. Glennies Creek Dam is the second hydro-electric project that Goldwind has been shortlisted for, in the NSW Hunter region. Australian firms could not compete, several have dropped out Goldwind is listed on the Hong Kong and Shenzhen stock exchanges, but 40 per cent of its top ten investors are owned by the ruling Chinese Communist Party. Conditions imposed by WaterNSW included that the company with the winning tender would have to hand back the hydro-electric project after 40 years and comply with government directives, such as not using water during drought. This has raised questions about what is motivating the Chinese firm to invest. NSW Labor Senator Deb O'Neill told the Senate on Monday she was 'deeply troubled' by the prospect of a major utility with access to critical NSW energy assets being owned by a company with major ties to a foreign power. She asked how the company could be trusted with energy infrastructure when it had sent much-needed protective equipment to China during the pandemic. 'If they cannot be trusted with medical gloves and masks how can we expect them to act in Australia's interest with our dams and our power grid,' she said. A model shows Xinjiang Goldwind Science & Technology Co. Ltd. wind farms in China. Goldwind Australia is a part of the giant multinational firm, headquartered in Beijing 'What is even more troubling to me is Goldwind's desire to hide their ties with the ruling Chinese Party.' A decision has not yet been made over the hydroelectric tenders, and any decision will be subject to Foreign Investment Review Board approval. A Goldwind spokesman told The Daily Telegraph the company took steps against the virus in China, Australia and elsewhere, including with 'reciprocal PPE assistance between our teams'. The spokesman said the company had built several projects in Australia that had needed approval from the board, and that it had a clearly defined process. The company has made big inroads into Australia's taxpayer-subsidised green energy sector. Goldwind says on its website that it is now running four wind farms and two solar farms. Chinese firm Goldwind is one of the world's biggest wind turbine generator manufacturers. It has built multiple wind farms in Australia where its turbines are installed It has plans to build four more wind farms and another solar farm. Four other projects are now under construction. Goldwind secured loans from a banking consortium including the ANZ, Westpac and the Commercial Bank of China to install its turbines at the $300 million Cattle Hill wind farm near Lake Echo, Tasmania. The company has a 20 percent stake in Cattle Hill with the other 80 percent owned by PowerChina, which is owned by the Chinese Government. It also has another wind turbine project at Biala where it will install 31 of its turbines in the NSW Southern Tablelands. Glenbawn Dam in the NSW Hunter region has been earmarked by WaterNSW for a hydro-electric project. Pictured: Lake Glenbawn Goldwind is also building the Stockyard Hill wind farm in Victoria, with Victorian Premier Daniel Andrews launching the project in June 2018. Said to be Australia's largest wind farm, Stockyard Hill will consist of 149 wind turbines made by the Chinese corporation. The Victorian Premier said at the time it had been made possible 'thanks to the Andrews Labor Government winding back the former Liberal Government's anti-wind farm planning rules that almost killed off the clean energy sector'. Wu Gang, chairman and founder of Xinjiang Goldwind at the Clean Energy Summit in Sydney in 2017. The firm now has four wind farms and two solar farms in Australia. It has plans to build four more wind farms and another solar farm, as well as having four under construction Construction is nearly complete on another Victorian project for Goldwind at the Moorabool Wind Farm near Ballan in central western Victoria, which will install 107 wind turbines made by the Chinese firm. Victoria is the only Australian state to have signed up to the controversial Belt and Road initiative, despite warnings from the Department of Foreign Affairs and Trade and national security agencies. Having signed the initial agreement in 2018, the Andrews Government significantly deepened it with a new agreement in October last year. Critics fear China is using the trillion-dollar Belt and Road, which provides loans and investment in infrastructure projects from the Chinese government, to buy undue influence through debt diplomacy across critical trade choke points around the world. Victorian Premier Daniel Andrews visiting Tiananmen Square in Beijing in 2015. Goldwind is building wind farms in Victoria, including 'Australia's largest' where it will install 149 turbines Share what you think The comments below have been moderated in advance. The views expressed in the contents above are those of our users and do not necessarily reflect the views of MailOnline. We are no longer accepting comments on this article. Published by Associated Newspapers Ltd Part of the Daily Mail, The Mail on Sunday & Metro Media Group","AUS","none",0,0,0,0
"246",1058,"https://www.smh.com.au/politics/federal/chinese-students-will-not-go-there-beijing-education-agents-warn-australia-20200610-p55151.html","Chinese students will not come to Australia, Beijing's education agents say","We’re sorry, this feature is currently unavailable. We’re working to restore it. Please try again later. This was published 1 year ago Chinese education agents say they will not recommend studying in Australia and have threatened to divert thousands of students to the UK as the sector reels from a dispute between Australia and its largest trading partner. The comments are the first sign that a warning delivered by China's Ministry of Education on Tuesday will trickle down to consumers, as education agents accuse Australia of discriminating against their students and using them as a cash cow. Universities face major losses if Chinese students stop coming to Australia. Credit:Louise Kennerley China is the largest source of overseas students at Australian universities and any decline would put at risk an estimated $3.1 billion of revenue paid by Chinese nationals to the Group of Eight elite research universities alongside RMIT and the University of Technology Sydney. Austlink chairwoman Amy Mo, a Beijing education agent who has operated in the Australian market for 15 years, said the deteriorating relationship would bring ""immeasurable economic losses to Australia"". ""If Australian politicians don't regret and keep being the running-dog of the United States in the name of so-called values, Chinese tourists and students will not go there,"" she said. ""I hope Australia can change its attitude toward China. If a country loves Chinese money but doesn't like Chinese people, China surely is not willing to do business with it."" Ms Mo, who sends 2000 students to Australia a year, said she would consider ""opening up the UK market"" unless relations improved. Chinese students account for about 60 per cent of international enrolments at the Group of Eight overall, including 69 per cent at the University of Sydney, 66 per cent at UNSW, 56 per cent at the University of Melbourne and 57 per cent at Monash University. They make up 37 per cent at RMIT and 53 per cent at UTS. Education agents are responsible for 73 per cent of Chinese student enrolments at Australian education providers. Analysis of enrolment figures and university financial results indicates around 110,000 Chinese enrolments were worth approximately $3.1 billion to these 10 universities in 2018, the bulk of a total $5.4 billion they took in from international student fees. Luke Sheehy, executive director of the Australian Technology Network of universities, including RMIT and UTS, said the sector had prioritised the welfare of students during the COVID-19 crisis and campuses were ""vibrant, safe and welcoming places"". ""International students are an important part of our communities. We look forward to welcoming all students back, including those from China and overseas as soon as possible,"" he said. The sector felt the brunt of coronavirus restrictions early after Australia shut its borders to non-Australian residents travelling from China on February 1. Three years of strained relations between the two countries deteriorated further after Australia called for a global independent inquiry into the origins of the coronavirus in March. China accused Australia of being a puppet advancing US interests in the region and launched two trade strikes on $1 billion worth of beef and barley in April. It followed up this week by warning tourists to reconsider travelling to Australia due to ""an alarming increase"" in racial discrimination and violence during the pandemic. The allegations have been rejected by the Australian government. Ma Yu, an education marketing consultant at Aoji.cn, said the ministry of education's warning would ""definitely bring a huge impact to their willingness to study abroad"". ""Parents are keen on the safety of their children and put safety as priority,"" she said. Salvatore Babones, adjunct scholar at the Centre for Independent Studies and associate professor at the University of Sydney, said the escalation was the latest step in the Chinese government's push to discourage citizens from going overseas to study. ""I think our universities should expect very few new Chinese commencements throughout the 2020s,"" he said, arguing that the Chinese government wanted to get people studying at domestic universities and to prevent capital flight from the country. Trade Minister Simon Birmingham said a withdrawal of Chinese students would be a loss to both economies. ""For the long term, it would do nothing to help further the mutual understanding between our two nations,"" he said. The University of Wollongong was the first Australian university to have its ratings outlook cut to negative on Wednesday. Global ratings agency S&P warned its finances could deteriorate if it is unable to mitigate the revenue loss caused by a decline in onshore international student enrolments. S&P reaffirmed the University of Melbourne's stable rating, but warned downward pressure could occur if travel restrictions persist well into 2021. John Manning, the vice president of Moody's Investors Service, said China's recent travel advice for students highlights the vulnerability of Australia's higher education sector to geopolitical tensions between Australia and China. ""Next year, revenues will largely depend on whether coronavirus-related travel restrictions are eased,"" he said. ""In the longer term, with a number of universities ranked among the best in the world, we expect Australia's institutions will remain attractive for international students."" A survey of 400 education agents across 63 countries by education provider Navitas found Australia's successful containment of COVID-19 had made it a more attractive study destination, while the reputations of Britain and the United States have suffered. China's Ambassador to Australia Cheng Jingye warned in April that consumers could boycott Australian products including beef, wine, tourism and universities over its pursuit of the inquiry. Of the three sectors hit by Chinese infringements since, wine is the only export yet to be targeted. The most important news, analysis and insights delivered to your inbox at the start and end of each day. Sign up to The Sydney Morning Herald’s newsletter here, to The Age’s newsletter here and Brisbane Times' here. Copyright © 2022","AUS","chinese",0,0,0,0
"247",1062,"https://www.rnz.co.nz/news/world/418396/do-not-travel-to-australia-chinese-government-warns-citizens-of-increased-racism","'Do not travel to Australia': Chinese Government warns citizens of increased racism","China has issued a travel warning to its citizens, advising them against visiting Australia due to what it says is a spike in racism during the coronavirus pandemic. Photo: 123RF The Chinese Ministry of Culture and Tourism issued the alert, reporting a ""significant increase"" in racist attacks on ""Chinese and Asian people"". The warning comes after China's state-run tabloid Global Times published an editorial that told Chinese students to ""be cautious about studying in Australia"". It did not give any specific examples of such discrimination or violence. ""Due to the impact of the Covid-19 pandemic, racial discrimination and violence against Chinese and Asian people in Australia have seen a significant increase,"" the statement said. ""The Ministry of Culture and Tourism reminds Chinese tourists to enhance their safety awareness and do not travel to Australia."" Asians of various backgrounds have said they have been harassed since the outbreak of the novel coronavirus, including in the US. China issued a warning to tourists travelling there earlier this year after some said they were mistreated in connection with the outbreak. There have been numerous reports of people of Asian appearance experiencing flagrant racism across Australia in the wake of Covid-19. During the height of the pandemic, the ABC chronicled the stories of Asian Australians who had fallen victim to such attacks. A Chinese-Australian family's Melbourne home was targeted by vandals three times in one week in April. Some of the incidents that happened in public areas were captured on video and shared widely on social media. The travel warning from China could further sour relations between the trade partners. Last month, China announced an 80 percent tariff on Australian barley and blacklisted four major beef exporters due to labelling violations. But Beijing denied the new trade measures were in retaliation to Australia's call for an independent investigation into the global pandemic. Australian Prime Minister Scott Morrison. Photo: AFP On Friday, Prime Minister Scott Morrison rejected claims that tightening of overseas investment security tests in Australia was made with China in mind. Morrison and Treasurer Josh Frydenberg revealed reforms into foreign investment that would include a stringent security test aimed at protecting critical assets. Morrison denied that the move was targeting China, adding that it should not further sour Australia's relationship with the world's most populous nation. ""I don't believe it should,"" he said. ""Countries make decisions on their own interests for their own rules and we respect the rules and interests of other countries, so I see no reason why that should be the case. ""Australia will always design its foreign investment rules on that basis, as other countries do theirs, so I don't think there is anything extraordinary about that."" The latest developments will put further pressure on cash-strapped Australian universities and colleges, which are reeling in the wake of coronavirus travel restrictions. An international relations expert said restrictions on Chinese citizens travelling to Australia should be a wake-up call for New Zealand. New Zealand Contemporary China Research Centre director Jason Young said the diplomatic spat was part of a worrying trend. He said New Zealand's relationship with China is much better than Australia's so it is unlikely to see the same travel alert applied. Dr Young said although borders have not reopened with China yet, the higher education market remains a significant economic driver for New Zealand. That could be put at risk if New Zealand's relationship with China were to deteriorate, he said. But he said racist attacks on Chinese people have occurred here too, and people should be more tolerant. - Reuters / ABC / RNZ Copyright © 2020, Radio New Zealand Australia will suffer its first recession in 29 years, despite the economic fallout from Covid-19 and the bushfires being less dramatic than expected. High-ranking calls to China have gone unanswered amid an escalating trade dispute with Australia that has been fuelled by calls to investigate the origins of Covid-19. New Zealand is part of a coalition of 62 countries backing an Australian push for an investigation into the origin of the Covid-19 outbreak in China. Audio A transtasman bubble could eventually be extended to include Asian and Pacific countries that have been successful in fighting Covid-19, epidemiologist Professor Michael Baker says. China has rejected calls for an independent international investigation into the origins of Covid-19. for ad-free news and current affairs World RSS Follow RNZ News","AUS","chinese",0,0,1,3
"248",1068,"https://www.scmp.com/news/asia/australasia/article/3090673/australian-mp-shaoquett-moselmanes-home-raided-over-links","Australian MP Shaoquett Moselmaneâ€™s home raided over links to Chinese Communist Party","Published: 11:56am, 26 Jun, 2020 Updated: 10:10pm, 26 Jun, 2020","AUS","none",0,0,0,0
"249",1072,"https://www.abc.net.au/news/2020-06-21/historic-chinese-grave-hunter-agricultural-wartime-contribution/12374842","Historian Juanita Kwok studies Chinese agricultural and wartime contribution in regional Australia"," Historian Juanita Kwok studies Chinese agricultural and wartime contribution in regional Australia When historian Juanita Kwok delves into the stories of Chinese people during the early development of regional towns, she starts by looking from the ground up. ""I would walk in Bathurst cemetery and look out for Chinese graves,"" Dr Kwok said. ""Some of the Chinese were baptised and so they are buried in different sections, such as the Old Church of England section, the Roman Catholic section and the Presbyterian section."" From the 1850s many Chinese men initially came out to try their luck for gold, but Dr Kwok said many others arrived to work in food production and often married women of European backgrounds. Dr Kwok said many Chinese men from the Central West region of New South Wales were trailblazers in vegetable growing. ""Many Chinese became successful commercial market gardeners, sending their produce in large quantities to Haymarket,"" she said. ""They also brought technology for raising water, pumping water from the rivers which made it possible for them to irrigate the land, and they brought that technology from their villages via the goldfields. ""Around the end of the 19th century, they were the ones who pioneered vegetable growing in rural NSW. ""They really laid the foundations for European farmers to follow in their footsteps."" The Chinese farmers' success in growing vegetables was to the ire of others who were often unsuccessful in local agricultural show judging awards. A review of the 1886 Bathurst Exhibition, published in the Bathurst Free Press and Mining Journal, acknowledged the success of Chinese entrants: ""Australian gardeners, what, are you about to let John Chinaman lick you in vegetables? Is the vegetable kingdom to pass wholly over to the Chinese?"" Dr Kwok said there were challenges in tracking down descendants of early Chinese immigrants, in particular women who changed their surnames when they married. ""There were other cases where people changed their names in order to fit into society so that their children wouldn't be discriminated against,"" she said. ""Chinese people were looked down on in society as Australia went into a long period of White Australia. ""There was so much legislative discrimination against Chinese people that parents of children probably thought it was better for their children's future if they were disassociated from their Chinese heritage."" Dr Kwok said it was rewarding to meet descendants who were aware of their family backgrounds. ""It's been really exciting meeting with people who are really proud of their Chinese heritage and to rediscover their Chinese roots,"" she said. Dawn Brownlow's grandfather arrived in Australia during the turn of the 20th century and was a market gardener in the White Rock and Brewongle areas. Her Australian-born father, Charles Yow Jr, worked as a postal department worker and would also help his brother, Reginald, at his market garden in Bathurst. The men were all buried at the local cemetery where their gravesites remain today. With their mother, Ellen nee Schofield, who was raised with Irish Catholic traditions, Ms Brownlow and her seven siblings grew up in a household with a mix of cultural traditions. Family meals would include stir fries with rice throughout the week with steamed fish on Fridays. ""My mother recounted stories of how fantastic it was to come to a Chinese funeral because they would cook a whole pork and you got a penny and you got lollies,"" Ms Brownlow said. In 1939, during WWII, Charles Yow Jr enlisted in the army and served throughout the Middle East, the Mediterranean and the Pacific, Ms Brownlow said. ""He was an expert in dismantling machine guns and putting them back together,"" she said. ""My dad is an Australian-born Chinese who fought for this country. ""He had shrapnel in his back till the day he died."" Charles Yow Sr was a member of the Bathurst Chinese Masonic Lodge, a mutual aid society run out of a town building established in 1921 and demolished in 1953. Today, Ms Brownlow wears a pendant made from her late grandfather's lodge membership badge. The heirloom is a reminder of her ancestors and their contribution in the early development of regional Australia. ""I'm extremely proud, I would shout it from the top of The Carillon,"" she said. We acknowledge Aboriginal and Torres Strait Islander peoples as the First Australians and Traditional Custodians of the lands where we live, learn, and work. This service may include material from Agence France-Presse (AFP), APTN, Reuters, AAP, CNN and the BBC World Service which is copyright and cannot be reproduced. AEST = Australian Eastern Standard Time which is 10 hours ahead of GMT (Greenwich Mean Time)","AUS","chinese",0,0,1,4
"250",1080,"https://www.theepochtimes.com/us-senator-wants-australia-and-allies-to-join-a-new-cold-war-against-chinese-communism_3382975.html","US Senator Wants Australia and Allies to Join a New Cold War Against Chinese Communism","U.S. Sen. Rick Scott (R-Fla.) believes Australia should join America and the UK in a new Cold War against China. In an interview with the Sydney Morning Herald from Washington on June 9, Scott said America, Australia, and their allies must unite against communist China’s goal of world domination. “We ought to do this together. All democracies are going to have to say to themselves: are they going to continue to appease the Communist Party of China, which is clearly focused on world domination and has taken jobs from democracies all over the world and stolen technologies from all over the world?” said Scott. Scott remarked that the Chinese Communist Party (CCP) does not believe in human rights or free and fair trade. “They don’t want to be a caring world citizen. They’re willing to take away people’s rights. I’m disgusted with how they treated Uighurs and how they treated Hong Kong citizens,” said Scott. The former governor of Florida, Scott is one of the U.S. Congress’s most outspoken politicians on the CCP. Currently, he sits on the U.S. government sub-committee for Homeland Security and Government Affairs, and the sub-committee for the Armed Forces, among others. Scott has previously called for Americans to boycott goods made in China, urged the cancellation of the 2022 Beijing Winter Olympics, and accused China of trying to “sabotage” or slow down the United State’s efforts to create a vaccine for the CCP virus, commonly known as novel coronavirus. Analysts have discussed the development of a new Cold War between America and China since 2018. Australian international relations expert Alan Dupont argued that a cold war between the United States and China is now a reality as both countries have gone from “a framework of cooperation to one of open rivalry and strategic competition.” Writing in a paper (pdf) for the Centre for Independent Studies in May, Dupont said China and the United States are now “wrestling for strategic advantage in an increasingly bitter contest to determine which of them will be the pre-eminent state of the 21st century.” Dupont believes that this cold war will be different from the previous one between the United States and the Soviet Union because China is more integrated into the global economy. However, Dupont wrote: “It’s conceivable that the world could divide into two competing trade and geopolitical blocs, much like the Cold War, except that the bifurcation would be more fluid and fragmented.” The first Cold War divided the world into two competing sides separated economically and politically. The communist Soviet Union controlled Eastern Europe and Central Asia, as well as supporting China, Cuba, North Korea, and Mongolia. America was supported by Western Europe, the UK, Canada, Australia, and New Zealand, to name a few. Sen. Scott wrote on Twitter on June 9 that in the “New Cold War” every democracy needs to show real accountability by standing up to the Chinese Communist Party. We know Communist China is our adversary, violates human rights, & wants to be the sole global power. Real accountability will come when every democracy stands up to Communist China. I spoke with the @smh about the New Cold War ⬇️ https://t.co/0MCzHhuNBH — Rick Scott (@SenRickScott) June 9, 2020  ","none","none",0,0,0,0
"251",NA,"","","NULL","","",NA,NA,NA,NA
"252",NA,"","","NULL","","",NA,NA,NA,NA
"253",NA,"","","NULL","","",NA,NA,NA,NA
"254",NA,"","","NULL","","",NA,NA,NA,NA
"255",NA,"","","NULL","","",NA,NA,NA,NA
"256",NA,"","","NULL","","",NA,NA,NA,NA
"257",NA,"","","NULL","","",NA,NA,NA,NA
"258",NA,"","","NULL","","",NA,NA,NA,NA
"259",NA,"","","NULL","","",NA,NA,NA,NA
"260",NA,"","","NULL","","",NA,NA,NA,NA
"261",NA,"","","NULL","","",NA,NA,NA,NA
"262",NA,"","","NULL","","",NA,NA,NA,NA
"263",NA,"","","NULL","","",NA,NA,NA,NA
"264",NA,"","","NULL","","",NA,NA,NA,NA
"265",NA,"","","NULL","","",NA,NA,NA,NA
"266",NA,"","","NULL","","",NA,NA,NA,NA
"267",NA,"","","NULL","","",NA,NA,NA,NA
"268",NA,"","","NULL","","",NA,NA,NA,NA
"269",NA,"","","NULL","","",NA,NA,NA,NA
"270",NA,"","","NULL","","",NA,NA,NA,NA
"271",NA,"","","NULL","","",NA,NA,NA,NA
"272",NA,"","","NULL","","",NA,NA,NA,NA
"273",NA,"","","NULL","","",NA,NA,NA,NA
"274",NA,"","","NULL","","",NA,NA,NA,NA
"275",NA,"","","NULL","","",NA,NA,NA,NA
"276",NA,"","","NULL","","",NA,NA,NA,NA
"277",NA,"","","NULL","","",NA,NA,NA,NA
"278",NA,"","","NULL","","",NA,NA,NA,NA
"279",NA,"","","NULL","","",NA,NA,NA,NA
"280",NA,"","","NULL","","",NA,NA,NA,NA
"281",NA,"","","NULL","","",NA,NA,NA,NA
"282",NA,"","","NULL","","",NA,NA,NA,NA
"283",NA,"","","NULL","","",NA,NA,NA,NA
"284",NA,"","","NULL","","",NA,NA,NA,NA
"285",NA,"","","NULL","","",NA,NA,NA,NA
"286",NA,"","","NULL","","",NA,NA,NA,NA
"287",NA,"","","NULL","","",NA,NA,NA,NA
"288",NA,"","","NULL","","",NA,NA,NA,NA
"289",NA,"","","NULL","","",NA,NA,NA,NA
"290",NA,"","","NULL","","",NA,NA,NA,NA
"291",NA,"","","NULL","","",NA,NA,NA,NA
"292",NA,"","","NULL","","",NA,NA,NA,NA
"293",NA,"","","NULL","","",NA,NA,NA,NA
"294",NA,"","","NULL","","",NA,NA,NA,NA
"295",NA,"","","NULL","","",NA,NA,NA,NA
"296",NA,"","","NULL","","",NA,NA,NA,NA
"297",NA,"","","NULL","","",NA,NA,NA,NA
"298",NA,"","","NULL","","",NA,NA,NA,NA
"299",NA,"","","NULL","","",NA,NA,NA,NA
"300",NA,"","","NULL","","",NA,NA,NA,NA
"301",NA,"","","NULL","","",NA,NA,NA,NA
"302",NA,"","","NULL","","",NA,NA,NA,NA
"303",NA,"","","NULL","","",NA,NA,NA,NA
"304",NA,"","","NULL","","",NA,NA,NA,NA
"305",NA,"","","NULL","","",NA,NA,NA,NA
"306",NA,"","","NULL","","",NA,NA,NA,NA
"307",NA,"","","NULL","","",NA,NA,NA,NA
"308",NA,"","","NULL","","",NA,NA,NA,NA
"309",NA,"","","NULL","","",NA,NA,NA,NA
"310",NA,"","","NULL","","",NA,NA,NA,NA
"311",NA,"","","NULL","","",NA,NA,NA,NA
"312",NA,"","","NULL","","",NA,NA,NA,NA
"313",NA,"","","NULL","","",NA,NA,NA,NA
"314",NA,"","","NULL","","",NA,NA,NA,NA
"315",NA,"","","NULL","","",NA,NA,NA,NA
"316",NA,"","","NULL","","",NA,NA,NA,NA
"317",NA,"","","NULL","","",NA,NA,NA,NA
"318",NA,"","","NULL","","",NA,NA,NA,NA
