"","ID","URL","Title","body","Country","Group","Protest","Protest_Typ","Discrim","Discrim_Type"
"165",453,"https://bnr.bg/en/post/101347501/bulgarians0trust0in0eu0goes0up0in0government0down0eurofound0survey","Bulgarians’ trust in EU goes up, in government 0 down: Eurofound survey"," In Bulgaria trust in the EU has gone up from 4 to 4.5 out of 10 in the period from April to July. However, Bulgarians firmly give the government poor marks for its support during the crisis – from 3.3 in April down to 2.9 out of 10 in July. Poland is the only country where trust in the government is lower than it is in Bulgaria – 2.6-2.4, though trust in the EU is considerably higher – 5.1-6.2. The survey is by the EU agency Eurofound which focuses on societal change and trust in institutions. Trust in the EU has gone up, on average, from 4.6 in April to 5.1 in July, whereas the average level of trust in national governments has dropped from 4.8 to 4.6 out of 10, BGNES reports.   ""I believe in the power of real justice, I believe in the standard procedures of parliament and I hope that by following them we will achieve real justice. We shall not allow the prosecution to be used as a bludgeon."" This was what.. On Thursday morning there will be low visibility in the valleys and lowlands. It will be sunny during the day. Clouds will form over the mountains and Western Bulgaria in the afternoon hours with a chance of local showers. The lowest temperatures.. Relatives of people who died in road accidents staged a protest in front of the Sofia Court House and later in front of the National Assembly. The protest began with a minute's silence in memory of the perished. Protesters called for legislative..     The chairman of the State Agency for National Security (SANS) Plamen Tonchev announced at his hearing in the parliament today about an established case.. The caretaker cabinet is proposing, to the National Assembly, an extension of the budget 2022 extension law, until a new state budget for the current.. The Supreme Administrative Court of Bulgaria has definitively refused Russian opposition activist and opponent of Russia’s war against Ukraine.. english@bnr.bg +359 2 9336 661 ","BUL","bulgarian",0,0,0,0
"166",454,"https://cde.news/borissov0to0face0new0pressure0from0bulgarians/","Borissov to face new pressure from Bulgarians","NULL","BUL","bulgarian",1,3,0,0
"167",456,"http://redpilledreality.com/bulgarians0are0revolting0against0the0corrupt0elites0who0have0looted0that0country/","Bulgarians Are Revolting Against The Corrupt Elites Who Have Looted That Country 0 Redpilled Reality","","BUL","bulgarian",1,3,0,0
"168",458,"https://yespunjab.com/30bulgarians0among050nabbed0in0atm0card0skimming0scam/","3 Bulgarians among 5 nabbed in ATM card skimming scam","NULL","none","none",0,0,0,0
"169",459,"https://www.cambridge.org/core/books/holocaust0in0greece/bulgarians0were0the0worst0reconsidering0the0holocaust0in0salonika0within0a0regional0history0of0mass0violence/C5EA84C6B79DD4BAF82929D958302409","“The Bulgarians Were the Worst!” Reconsidering the Holocaust in Salonika within a Regional History of Mass Violence (Chapter 2)","We use cookies to distinguish you from other users and to provide you with a better experience on our websites. Close this message to accept cookies or find out how to manage your cookie settings. Published online by Cambridge University Press: 26 October 2018 Loading... To save this book to your Kindle, first ensure coreplatform@cambridge.org is added to your Approved Personal Document E-mail List under your Personal Document Settings on the Manage Your Content and Devices page of your Amazon account. Then enter the ‘name’ part of your Kindle email address below. Find out more about saving to your Kindle. Note you can select to save to either the @free.kindle.com or @kindle.com variations. ‘@free.kindle.com’ emails are free but can only be saved to your device when it is connected to wi-fi. ‘@kindle.com’ emails can be delivered even when you are not connected to wi-fi, but note that service fees apply. Find out more about the Kindle Personal Document Service. To save content items to your account, please confirm that you agree to abide by our usage policies. If this is the first time you use this feature, you will be asked to authorise Cambridge Core to connect with your account. Find out more about saving content to Dropbox. To save content items to your account, please confirm that you agree to abide by our usage policies. If this is the first time you use this feature, you will be asked to authorise Cambridge Core to connect with your account. Find out more about saving content to Google Drive.","none","bulgarian",0,0,0,0
"170",470,"https://www.youtube.com/watch?v=N_mpvlz3yQo","1v1 Migration | Bulgarians vs Turks","","none","none",0,0,0,0
"171",473,"https://www.youtube.com/watch?v=41QszkTJN9g","Six Dead Bulgarians   Dont touch this","","none","bulgarian",0,0,0,0
"172",474,"http://macedonia.kroraina.com/bugarash/bginus/mbinus.html","Macedonian Bulgarians in the United States","      Memoir Respectfully Submitted by the Macedono-Bulgarian Central Committee Representing Forty Thousand Bulgarians from Macedonia in the United States of America, to the President of the United States of America, and to the Governments of the Allied and Neutral Powers of Europe and Their Representatives at the Peace Conference, Paris, France. Here is part of the text: ""A resolution by the Macedono-Bulgarian Congress conducted on December 1-6, 1918 in Chicago for the freedom of Macedonia and the unification of the Bulgarian people. ...... We, the undersigned 200 delegates, representing 40 000 Bulgarians from Macedonia, present the following facts: ""1. We are born, grown up and brought up in the cities and villages of Macedonia, where we used to live: Skopie, Tetovo, Debar, Ohrid, Kostur, Lerin, Voden, Bitolja, Prilep, Veles, Gevgeli, Dojran, Kukush, Radovish, Maleshevo, Shtip, Kochani, Kratovo, Kumanovo, Palanka, Demir Hisar, Serres, Drama, Resen, Tikvesh, Struga, Enidje-Vardar, Solun and others, which are currently under Greek and Serbian slavery... 3. We are part of that population, whose fathers and children had fought against the Greek religious yoke and had been the creators of our church organisation the Bulgarian Exarchate much before the Bulgarian Kingdom was created. 4. We are just a small part of the 1, 200, 000 Slav inhabitants of Macedonia, who speak no other language but Bulgarian... ... ...we politely ask that our native land be included in the borders of our common Fatherland, thus preventing a policy of partition and tearing apart of our native land."" 2. Stilton. The members of the Bulgarian Mecedono-Odrinian Organization. See the enormous Bulgarian flag.  3. The celebration of the St. St. Cyrill and Methodius day in Madison, Illinois, 1920. The Bulgarian flag is proudly raised as a symbol of the national affiliation of the early emigration.  4. The laying of the foundation stone of the Bulgarian church in Stilton, Pennsylvania in 1909. To the right is seen the Bulgarian flag.  6 . The ""Liberty"" newspaper was the press organ of the Macedono-Bulgarian National Alliance..   7. Trayan Andreeff Murdzheff from the village of Giavato, Bitolja, with a parade uniform. On his chest he has a Bulgarian-flag ribbon. 8. À Bulgarian amateur theater group giving the play ""Macedonian Bloody Wedding"". Behind them is the Bulgarian flag. 10. ""Bulgarian Balkan Band"" - founded in 1915 in Stilton, Pennsylvania. Most of its members were from Prilep, Macedonia.  11. The ""Macedonia"" newspaper was the fifth Bulgarian newspaper in the US. It was issued weekly in Granite city from 1907 to 1910.  12. April 23, 1942: OSS report on various American Slavic groups. In 1942 as a mean to build up pro-Allied sentiment among America's various Eastern European immigrant communities, a ""Slav Congress"" was held, with delegations arriving from the most prominent groups. Office of Strategic Services informant ""SK"" attended and reported on internal dissension behind the scenes. In the report the population of Macedonia is reffered to as ""Macedonian Bulgarians"".   13. Here you can see examples of newspaper advertisements of the Macedonian Bulgarians in the US from the beginning of the 20th century.   14. Resident Alien's Border Crossing Identification Cards issued in 1947 by the Immigration and Naturalization Service of the U.S. Department of Justice.    15. 1910 Census in the US - Instructions to Enumerators: ... 137. Do not write ""Macedonian,"" but write Bulgarian, Turkish, Greek, Servian, or Roumanian, as the case may be. ... Taken from here.    Links: ","none","bulgarian",0,0,0,0
"173",476,"https://www.youtube.com/watch?v=mYpvWxJa5mc","The Serbians defeat the Bulgarians (1916)","","none","bulgarian",0,0,0,0
"174",480,"https://www.youtube.com/watch?v=_zXhhTIXn4E","Are Bulgarians the nicest Europeans?!","","none","bulgarian",0,0,0,0
"175",485,"https://sofiaglobe.com/2020/10/01/poll0560of0bulgarians0believe0official0information0about0covid019/","Poll: 56% of Bulgarians believe official information about Covid019","NULL","BUL","bulgarian",0,0,0,0
"176",490,"https://www.balcanicaucaso.org/eng/Areas/Bulgaria/Bulgarians0a0vanishing0people032347","Bulgarians, a vanishing people?","NULL","BUL","bulgarian",0,0,0,0
"177",494,"https://www.quora.com/Do0Bulgarians0understand0speak0Russian","Do Bulgarians understand/speak Russian?","NULL","BUL","bulgarian",0,0,0,0
"178",495,"https://steamcommunity.com/sharedfiles/filedetails/?id=2261720114","Steam Community :: Screenshot :: 3 achievements as greece in one run. Got a bit of turkey and germany. But bulgarians took my territory somehow..","","none","bulgarian",0,0,0,0
"179",497,"https://www.youtube.com/watch?v=5If188HxPpE","CRAZY GAME | Arabia Jordan (Chinese) vs TheMax (Bulgarians)","","none","bulgarian",0,0,0,0
"180",508,"https://www.youtube.com/watch?v=NbaOIb7PDgM","[ES] Defensive playstyle vs Bulgarians","","none","bulgarian",0,0,0,0
"181",519,"https://sofiaglobe.com/2020/11/20/covid0190bulgarians0among0least0supportive0of0restrictions0in0eu0survey0shows/","Covid019: Bulgarians among least supportive of restrictions in EU, survey shows","NULL","BUL","bulgarian",1,3,0,0
"182",522,"https://bnr.bg/en/post/101380826/bulgarians0arriving0in0uk0to0be0released0from0quarantine0with0negative0pcr0test0performed0after05th0day0of0self0isolation","Bulgarians arriving in UK can be released from quarantine","NULL","BUL","bulgarian",0,0,0,0
"183",525,"https://bnr.bg/en/post/101374915/what0bulgarians0living0in0the0uk0can0expect0after0brexit","What Bulgarians living in the UK can expect after Brexit"," When in the 1990s he arrived in Great Britain for a student summer job, he loved it so much that he made up his mind to go back and try his luck in Britain. Now, Atanas Chikov is one of the most active Bulgarians in the UK turning his desire to help other Bulgarians who want to settle and work there into his profession. That was how the platform BGhelp, http://www.bghelp.co.uk/forums/content/ came into being and grew to become a resounding success, with tens of thousands of Bulgarians registering on it. They exchange ideas, experience, advice, anyone can join in and do anything they can to help. Meanwhile Atanas created a series of Facebook pages on various topics connected with life in Britain, as well as a YouTube channel https://www.youtube.com/c/AtanasChikov/videos, to which he uploads videos with recommendations and valuable advice about local realities. Atanas became a licensed migration consultant. He says he can barely keep up with all of the questions and queries because after Brexit Bulgarians face a host of problems. There are more than 20,000 Bulgarians living in the UK. Atanas says many come with the idea of working for a few years, making some money and then going back home. Some start successful businesses or find a steady job and decide to stay. People work hard and pay their taxes, and that is something the UK also benefits from. But with all the Brexit-related problems and lack of information, many have been coming up against insurmountable administrative barriers: “There are a lot of problems,” Atanas says. “With the corona crisis some go to work, others work from home. But rent is high, and if at some point they are left out of a job, how can they afford to pay it? Or all the obstacles connected with the paperwork that will allow them to go on working after Brexit. Most Bulgarians have already obtained their new status but some face serious administrative problems. Other complications involve travelling and the expiry of the identity cards, because you can’t just fly back to Bulgaria to renew them.”  But the most serious apprehensions are connected with the uncertainty of Brexit – will there be a deal or not! Bulgarians worry how that will affect the exchange rate of the pound. “Many have been converting their salaries into euro and sending the money back home to relatives. But if there is no deal and the pound drops below one euro, that would really burn a hole in their pocket,” Atanas says. It is not at all clear where the British economy is going, and there is a risk of entire sectors being affected, like hotels and restaurants where 10-15% of all Bulgarians living in the UK are employed. Do Bulgarians find integration easy? “I don’t think so. The perspective on life here is different. We are the Southern type, we are more temperamental, like the Spanish or the Greek, we like to sit down at table and eat together, to listen to music… Britain is the perfect place to do business, to make some money, and then, if you want to, to go back home,” Atanas Chikov says. Photographs courtesy of Atanas Chikov   Residents and guests of Burgas can now take advantage of yet another attraction in the seaside city, which will introduce them to what is happening in the vast Cosmos. It is about the newly opened planetarium, located in the area of the Burgas-East port.. Turkiye to hold a presidential runoff on May 28 Turkiye will hold a presidential runoff on Sunday, May 28. This is the first time Erdogan faces a second-round run-off vote as a presidential candidate. The presidential race pits incumbent head.. On May 28 we celebrate the Day of Parks in Bulgaria. May 28 was declared the Day of Parks in Bulgaria by decision of the Ministry of Environment and Water of 1999. There are three national parks and eleven nature parks in Bulgaria. The three..     english@bnr.bg +359 2 9336 661 ","none","bulgarian",0,0,0,0
"184",528,"https://www.euractiv.com/section/politics/short_news/bulgarians-not-aware-of-the-european-green-deal/","Bulgarians not aware of the European Green Deal","By Krassen Nikolov | EURACTIV.bg 06-11-2020 shutterstock_760522564 [Shutterstock/Bojan Spasovski] Print Email Facebook Twitter LinkedIn WhatsApp Telegram While 74% of Bulgarians are not aware of the goals of the European Green Deal, 44% believe it is compatible with developing nuclear energy and building new nuclear power plants, according to data from a nationally representative survey of the sociological agency “Trend”. Moreover, more than half of Bulgarians (52%) favour the cheapest source of energy no matter where it comes from, while only 9% consider it important how clean the energy they use is, according to the data published at the conference of the Bulgarian Atomic Forum (Bulatom). Bulgarians have the lowest standard of living among EU citizens. Bulatom announced that it would send an appeal to the parliament’s speaker, the prime minister, the energy minister and the speaker of the national assembly’s energy committee, urging them to push the European Commission to include nuclear projects for financing in the bloc’s flagship fund. In September, Deputy Prime Minister Tomislav Donchev directly said that the implementation of the Belene nuclear project was the only way for Bulgaria to meet the objectives of the Green Deal. Bulgaria intends to build the Belene plant with a Russian nuclear reactor. A month ago, Prime Minister Boyko Borissov announced that another nuclear power unit would be built at the current Kozloduy plant, using American technology. (Krassen Nikolov | EURACTIV.bg) Print Email Facebook Twitter LinkedIn WhatsApp Telegram","BUL","bulgarian",0,0,0,0
"185",530,"https://www.novinite.com/articles/206685/Bulgarians+Celebrate+St.+Catherine%E2%80%99s+Day","Bulgarians Celebrate St. Catherine’s Day - Novinite.com - Sofia News Agency","HOT: » Greek Ambassador: Bulgaria is our Most Important Economic and Trade partner in the Region #AmbassadorTalks   On 24 November the Bulgarians are celebrating the Day of St. Catherine who died for Christian faith as young as 18 at the beginning of the 4th century AD. In Bulgaria St. Catherine is venerated as a patron of all mothers and is depicted as protector from illnesses in the folklore calendar. On this day the Sofia “St. Catherine” Hospital celebrates its Patron Saint’s Day. This day has retained its popularity throughout the centuries. It commemorates the martyrdom of Saint Catherine of Alexandria, one of the Fourteen Holy Helpers. According to traditional accounts, St. Catherine was beheaded by Emperor Maximinus II around 305 AD in Alexandria. 24 November became the commemoration date in the 10th century, and many churches and particularly nunneries in Europe were dedicated to St Catherine. St Catherine's Day also marks the arrival of winter. It is mainly a secular holiday which is associated with women. We need your support so Novinite.com can keep delivering news and information about Bulgaria! Thank you! Google Street View is again on its way through Bulgaria Bulgaria has the Largest Gray Economy in Europe","BUL","bulgarian",0,0,0,0
"186",532,"https://english.republika.mk/news/macedonia/pancev-bulgaria-simply-protects-the-identity-of-bulgarians-and-bulgarian-history/","Pancev: Bulgaria simply protects the identity of Bulgarians and Bulgarian history - Republika English","University professor Anton Pancev emphasized in an interview Alsat M that Bulgaria in no way denies the identity of the Macedonian people, but defends the identity and history of the Bulgarian people. As for territorial claims, Pancev said that Prime Minister Zoran Zaev may not have territorial claims, but it is VMRO-DPMNE that seeks recognition of the Macedonian minority in Bulgaria. Yes, Prime Minister Zoran Zaev may not be there, but the other main party, VMRO-DPMNE, led by Mr. Mickoski, has categorically said that they will seek recognition of the Macedonian minority in Bulgaria. So, there is a lot of ambiguity among the Macedonian leadership on this issue. Therefore, we talk about the historical facts, it is clear that the idea of Macedonianism was raised since the XIX century by Serbia, by Serbian chauvinist circles, which had a clear national program for Greater Serbia, the eradication of Albanians in Kosovo and Macedonia and the de-Bulgarianization of the Bulgarians in Macedonia. So, there are thousands of documents that prove the success of this Serbian policy in the twentieth century with all the murders, imprisonments of Bulgarians in Macedonia. So, we speak like this with facts, it is well known when the Macedonian language is officially made and actually processed. We must say here that Bulgaria does not deny the identity of these people, they have the right to have languages, histories, figures, personalities and so on. Bulgaria simply protects the identity of Bulgarians and Bulgarian history, Pancev said. Comments are closed for this post. No Related Posts   . © 2018 Republika","BUL","bulgarian",0,0,0,0
"187",533,"https://www.novinite.com/articles/206607/Trend%3A+Bulgarians+Feel+More+Secure+about+Their+Jobs+but+Have+No+Savings","Trend: Bulgarians Feel More Secure about Their Jobs but Have No Savings - Novinite.com - Sofia News Agency","HOT: » Greek Ambassador: Bulgaria is our Most Important Economic and Trade partner in the Region #AmbassadorTalks   Nearly half of Bulgarians are of the opinion that measures against the spread of COVID-19 are sufficient. Mandatory wearing of masks in public places enjoys the greatest support. In November, Bulgarians feel more secure about their jobs than in the spring. Lower levels of concern among Bulgarians are recorded concerning shortages of food products, home supplies, medicines and fuels compared to April. There has been an increase in the share of people who are left with no savings. This is according to data from a survey of the research center ""Trend"" commissioned by the newspaper ""24 Hours"", dedicated to the attitudes of Bulgarians towards the spread of COVID-19.The survey was carried out between 2-10 November 2020 through face-to-face interviews among 1,001 people aged 18+. ""30% of Bulgarians believe that measures against the spread of COVID-19 should be stricter. A similar percentage share was reported in April. In May, however, only 11% wanted tougher measures. This is largely due to the few cases then and the state's exit from the state of emergency. Demographic charts show that as age increases, the proportion of people who think the measures should be stricter is also increasing. There is an impression that 39% are the ones who in May believed that the measures should be lighter, with only 15% sharing this opinion in November"", commented the experts of ""Trend"". The share of people keeping the ‘hand-washing’ rule as a measure of protection against coronavirus reported in November compared to April this year is 93% to 92%. In November, there was an increase in the proportion of people declaring that they were wearing protective masks – 88% set against 70% in April. About 82% is the share of Bulgarians who say that they observe physical distance when communicating with other people, and 14% indicate that they do not observe one.79% of people say they avoid reuniting with a lot of people. As a precaution against coronavirus, 37% of people take vitamins/food supplements, and 70% use disinfectants more often. The share of those working from home in November was lower than in April - 18% compared to 35%.At the same time, there has been a decrease in support for closing all restaurants, bars, gyms and other places where more people gather. 36% of people supported this measure in November, while in April this share was 82%. The situation across the country is extremely complicated.Nevertheless, only 12% of Bulgarians believe that citizens should be banned from leaving their home except for going to a shop, pharmacy or work. This measure in April was supported by 55% of Bulgarians"", the research center explains. ""The widely discussed vaccination topic of vaccines makes us to include in the study a question about whether people would get vaccinated or not when such a vaccine is available. 26% of Bulgarians say they will get vaccinated and 45% do not share this opinion. We need your support so Novinite.com can keep delivering news and information about Bulgaria! Thank you! Google Street View is again on its way through Bulgaria Bulgaria has the Largest Gray Economy in Europe","BUL","bulgarian",0,0,0,0
"188",534,"https://bnr.bg/en/post/101363547/bulgarians-bow-to-enlighteners-of-public-consciousness","Bulgarians bow to enlighteners of public consciousness"," The first national enlighteners instilled in people’s hearts the thirst for knowledge and the urge for freedom and with their enlightening mission helped in realizing the national ideal. In today's uncertain world, we again need individuals to elevate eternal human values. But are there such modern enlighteners? For seven years now, the Bulgarian National Radio has been looking for people with a mission who can be called modern enlighteners. These personalities inspire others, create change and do good. According to Milen Vrabevski - the first winner of the award, selected with the votes of the audience, and chairman of the jury, modern enlighteners participate in the lives of others and add value to social development without expecting gratitude.  ""Everything that moves society forward and helps it to adequately adapt to the high-tech 21st century is an awakening,"" Milen Vrabevski, chairman of the Bulgarian Memory Foundation said. “Our task is to improve the civilizational qualification and standard of living, so that people can get rid of fear, while their talent to be useful to others comes to the fore. We hope that positive energy can cause a chain effect of goodwill and efficiency. Then opportunities start to be given to us from above, because we are fulfilling our divine function on Earth and giving many people the opportunity to experience the satisfaction of their existence.” Archpriest Serafim Yanev takes care of the well-being of a dozen churches, contributes to the opening of social centers and every summer opens the gates of the Kremikovtzi Monastery ""St. George the Victorious”, where he serves as an abbot. Due to his many philanthropic deeds, Archpriest Serafim was nominated this year for Enlightener of the Year.  “It is no coincidence that the first enlightener is St. John of Rila - the greatest Bulgarian saint, who with his personal sacrifice and by welcoming God in himself spreads grace among the whole nation to this day, the priest says. ""By their example, enlighteners can help us not only to achieve the temporary, but also to find the path to eternity, which is the meaning of human life."" Poet and journalist Marin Bodakov believes that the task of enlighteners of the spirit is simple - to make the world more complicated, not to allow it to be reduced to a bipolar world, but to take care of the nuances.  ""In this world, we need to be vigilant about the truth,"" he says. ""Because I feel that at the moment much more attention is being paid to interpretations than to facts, much more attention is being paid to the aimless survival of power itself than to truth among ourselves."" Called the ""Countess of Fine Ceramics"", Tsvetana Videva creates original objects from clay using technology dating back 6,000 years. She often gathers young people in her studio in the Old Town of Plovdiv to give them her faith in beauty.  ""I let them listen to good music, I mention the names of great musicians and artists. I hope they become interested,” Tsvetana Videva says. “I want young people to become more spiritual and respect beauty. That's my mission - to help people."" As part of a campaign, Viktor Ivanov who is also nominated for the Enlightener of the Year Award, set himself the educational task of traveling over 10,000 km to donate copies of three modern books to libraries, priests, imams and entrepreneurs, so that they can reach more people.  “We need a new Revival and a new period of enlightenment if we want to move forward as a nation in the 21st century in opposition to the division at the moment. My ideal for Bulgaria is for people to feel more solidarity towards each other, to be more united, to have more understanding in the name of our common future - here, not abroad."" BNR will announce the results of the National Campaign ""Enlightener of the Year"" at a special ceremony on November 1.    On June 1, in the European Parliament, Bulgaria will present its archaeological and ‎cultural masterpiece - the ancient and medieval rock city of Perperikon. ‎ For a quarter of a century, the fortress was studied by Prof. Nikolay Ovcharov. For Radio.. The name of the Bulgarian Irenе Velichkova-Yamami is mostly associated with ‎her long-term research on embroidery , which has been perfected over the ‎centuries and has turned from a widespread craft in the past into a valuable art ‎form in the present.. High above the road near the village of Krepcha in the region of the town of Targovishte, one can stop and see a rock-‎hewn monastery. Founded in the 9th-10th century, it is one of the earliest rock ‎dwellings on the territory of Bulgaria . It was..     On June 1, in the European Parliament, Bulgaria will present its archaeological and ‎cultural masterpiece - the ancient and medieval rock city of.. english@bnr.bg +359 2 9336 661 ","BUL","bulgarian",0,0,0,0
"189",535,"https://hotspurhive.com/2020/11/27/tottenham-4-0-ludogorets-back-to-back-wins-against-the-bulgarians/","Tottenham 4-0 Ludogorets: Back to back wins against the Bulgarians","NULL","none","none",0,0,0,0
"190",539,"http://rs.n1info.com/English/NEWS/a676483/NM-s-PM-Macedonias-Bulgarians-share-history-Yugoslavia-separated-us.html","NM's PM: Macedonias & Bulgarians share history, Yugoslavia separated us","NULL","BUL","bulgarian",0,0,0,0
"191",540,"https://www.youtube.com/watch?v=jY7TartTSQw","Is Bulgaria Considered Poor? | A Different Perspective","","BUL","bulgarian",0,0,0,0
"192",542,"https://www.europe.easybranches.com/bulgaria/2827986","37% of Bulgarians do not want vaccination against Covid","NULL","none","bulgarian",0,0,0,0
"193",544,"https://bnr.bg/en/post/101370400/6-of-the-bulgarians-approve-cabinets-actions-against-covid-19-pandemic","53.6% of Bulgarians approve cabinet’s actions against Covid-19 pandemic"," Over half of the adult Bulgarians are strictly complying with the anti-epidemic measures. 37% of the respondents say they take these measures into consideration, a national survey of Sova Harris sociological agency conducted in November shows, Trud newspaper informs. 11% of the respondents admit that they are not observing the anti-epidemic measures, or are undecided. One in ten people categorically opposes the restrictions. Just over one-third of the respondents say they support more stringent measures. Nearly two-thirds of the respondents say that new anti-epidemic measures are not necessary. More than half of the respondents admit that they run out of savings during the crisis and 40% of the respondents expect that the situation may worsen to an extent where they will not be able to make a living. 40% do not approve the actions of the government during the Covid-19 crisis, while 53% of the respondents approve the cabinet’s measures.   ""I believe in the power of real justice, I believe in the standard procedures of parliament and I hope that by following them we will achieve real justice. We shall not allow the prosecution to be used as a bludgeon."" This was what.. On Thursday morning there will be low visibility in the valleys and lowlands. It will be sunny during the day. Clouds will form over the mountains and Western Bulgaria in the afternoon hours with a chance of local showers. The lowest temperatures.. Relatives of people who died in road accidents staged a protest in front of the Sofia Court House and later in front of the National Assembly. The protest began with a minute's silence in memory of the perished. Protesters called for legislative..     The chairman of the State Agency for National Security (SANS) Plamen Tonchev announced at his hearing in the parliament today about an established case.. The caretaker cabinet is proposing, to the National Assembly, an extension of the budget 2022 extension law, until a new state budget for the current.. The Supreme Administrative Court of Bulgaria has definitively refused Russian opposition activist and opponent of Russia’s war against Ukraine.. english@bnr.bg +359 2 9336 661 ","none","bulgarian",0,0,0,0
